tavg,tmin,tmax,prcp,pres,city,year,month,tavg_norm,tmin_norm,tmax_norm,prcp_norm,pres_norm,fuzzy_prcp_label
27.5,24.1,31.7,390.0,1008.5,1,2020,1,0.6578947368421051,0.5714285714285714,0.5483870967741934,0.27434645216891695,0.24528301886791806,Low
28.0,24.4,32.4,187.0,1008.9,1,2020,1,0.7894736842105262,0.6571428571428564,0.6612903225806449,0.12855501292731972,0.32075471698112196,Low
27.1,24.1,31.1,343.0,1009.1,1,2020,1,0.5526315789473687,0.5714285714285714,0.4516129032258066,0.2405917839701235,0.35849056603773466,Medium
26.8,23.7,31.3,306.0,1008.6,1,2020,1,0.4736842105263159,0.4571428571428565,0.48387096774193555,0.2140189600689457,0.2641509433962244,Medium
27.2,24.3,31.0,401.0,1009.1,1,2020,1,0.5789473684210523,0.6285714285714283,0.4354838709677419,0.28224648089629417,0.35849056603773466,Medium
26.9,24.0,30.9,451.0,1008.3,1,2020,1,0.49999999999999956,0.5428571428571425,0.4193548387096771,0.3181557023843723,0.2075471698113054,Medium
26.3,24.0,29.9,292.0,1008.6,1,2021,1,0.34210526315789486,0.5428571428571425,0.2580645161290319,0.20396437805228382,0.2641509433962244,Medium
26.3,23.6,30.2,145.0,1010.0,1,2021,1,0.34210526315789486,0.42857142857142855,0.3064516129032256,0.0983912668773341,0.5283018867924488,Low
27.0,24.1,31.1,140.0,1009.3,1,2021,1,0.5263157894736841,0.5714285714285714,0.4516129032258066,0.09480034472852628,0.3962264150943259,Low
27.5,24.0,31.8,43.0,1009.8,1,2021,1,0.6578947368421051,0.5428571428571425,0.5645161290322581,0.025136455041654696,0.4905660377358361,Low
27.9,24.5,32.1,221.0,1008.5,1,2021,1,0.7631578947368416,0.6857142857142853,0.6129032258064518,0.15297328353921286,0.24528301886791806,Low
27.6,24.1,31.7,288.0,1009.8,1,2021,1,0.6842105263157897,0.5714285714285714,0.5483870967741934,0.20109164033323756,0.4905660377358361,Medium
27.8,24.3,32.2,280.0,1008.8,1,2021,1,0.736842105263158,0.6285714285714283,0.6290322580645166,0.19534616489514506,0.30188679245281563,Low
27.2,23.9,31.4,366.0,1009.8,1,2021,1,0.5789473684210523,0.5142857142857135,0.4999999999999997,0.25711002585463943,0.4905660377358361,Medium
27.1,23.9,31.3,329.0,1009.4,1,2021,1,0.5526315789473687,0.5142857142857135,0.48387096774193555,0.23053720195346164,0.4150943396226322,Medium
27.6,24.3,31.3,287.0,1009.1,1,2021,1,0.6842105263157897,0.6285714285714283,0.48387096774193555,0.200373455903476,0.35849056603773466,Low
27.1,24.0,31.0,215.1,1008.4,1,2021,1,0.5526315789473687,0.5428571428571425,0.4354838709677419,0.14873599540361965,0.2264150943396117,Low
27.0,23.9,31.3,202.4,1009.5,1,2021,1,0.5263157894736841,0.5142857142857135,0.48387096774193555,0.1396150531456478,0.4339622641509385,Low
26.5,23.7,30.7,246.3,1009.6,1,2022,1,0.3947368421052631,0.4571428571428565,0.3870967741935482,0.17114334961218042,0.4528301886792449,Medium
26.7,23.6,31.2,266.1,1008.9,1,2022,1,0.4473684210526313,0.42857142857142855,0.4677419354838708,0.18536340132145934,0.32075471698112196,Medium
26.7,23.5,31.1,131.3,1008.6,1,2022,1,0.4473684210526313,0.3999999999999996,0.4516129032258066,0.0885521401896007,0.2641509433962244,Low
27.2,23.7,31.4,198.4,1008.6,1,2022,1,0.5789473684210523,0.4571428571428565,0.4999999999999997,0.13674231542660154,0.2641509433962244,Low
27.9,24.5,32.2,263.9,1008.3,1,2022,1,0.7631578947368416,0.6857142857142853,0.6290322580645166,0.1837833955759839,0.2075471698113054,Low
27.1,23.8,30.9,344.5,1008.5,1,2022,1,0.5526315789473687,0.4857142857142855,0.4193548387096771,0.24166906061476587,0.24528301886791806,Medium
27.3,23.9,31.6,242.6,1008.1,1,2022,1,0.605263157894737,0.5142857142857135,0.5322580645161292,0.1684860672220626,0.16981132075471414,Low
27.4,23.9,31.5,217.6,1008.3,1,2022,1,0.6315789473684206,0.5142857142857135,0.5161290322580645,0.15053145647802355,0.2075471698113054,Low
26.9,23.7,30.9,371.1,1009.5,1,2022,1,0.49999999999999956,0.4571428571428565,0.4193548387096771,0.26077276644642344,0.4339622641509385,Medium
27.0,23.8,30.4,573.1,1009.1,1,2022,1,0.5263157894736841,0.4857142857142855,0.33870967741935454,0.40584602125825914,0.35849056603773466,Medium
27.1,24.1,30.7,279.3,1009.3,1,2022,1,0.5526315789473687,0.5714285714285714,0.3870967741935482,0.194843435794312,0.3962264150943259,Medium
26.5,23.7,30.0,316.2,1008.5,1,2022,1,0.3947368421052631,0.4571428571428565,0.2741935483870967,0.22134444125251362,0.24528301886791806,Medium
26.7,23.5,30.4,235.4,1009.0,1,2023,1,0.4473684210526313,0.3999999999999996,0.33870967741935454,0.16331513932777936,0.3396226415094283,Medium
26.7,23.9,30.7,240.0,1009.4,1,2023,1,0.4473684210526313,0.5142857142857135,0.3870967741935482,0.16661878770468255,0.4150943396226322,Medium
26.7,23.6,30.9,216.5,1010.3,1,2023,1,0.4473684210526313,0.42857142857142855,0.4193548387096771,0.14974145360528582,0.5849056603773464,Low
27.8,24.3,31.7,141.4,1008.8,1,2023,1,0.736842105263158,0.6285714285714283,0.5483870967741934,0.09580580293019247,0.30188679245281563,Low
28.3,24.8,32.4,90.3,1009.8,1,2023,1,0.868421052631579,0.7714285714285712,0.6612903225806449,0.05910657856937661,0.4905660377358361,Low
28.2,24.4,32.5,72.9,1009.6,1,2023,1,0.8421052631578944,0.6571428571428564,0.6774193548387096,0.046610169491525424,0.4528301886792449,Low
27.5,24.1,31.7,89.2,1009.9,1,2023,1,0.6578947368421051,0.5714285714285714,0.5483870967741934,0.058316575696638895,0.5094339622641424,Low
28.0,24.4,32.1,74.5,1010.4,1,2023,1,0.7894736842105262,0.6571428571428564,0.6129032258064518,0.04775926457914392,0.6037735849056527,Low
27.7,24.2,31.5,308.4,1009.9,1,2023,1,0.7105263157894733,0.5999999999999994,0.5161290322580645,0.21574260270037343,0.5094339622641424,Medium
27.6,24.2,31.5,134.9,1011.1,1,2023,1,0.6842105263157897,0.5999999999999994,0.5161290322580645,0.09113760413674231,0.7358490566037756,Low
27.5,24.3,31.3,345.3,1010.0,1,2023,1,0.6578947368421051,0.6285714285714283,0.48387096774193555,0.24224360815857512,0.5283018867924488,Low
27.4,24.6,31.1,251.1,1010.2,1,2023,1,0.6315789473684206,0.7142857142857143,0.4516129032258066,0.1745906348750359,0.5660377358490615,Low
27.5,24.5,31.4,186.2,1011.0,1,2024,1,0.6578947368421051,0.6857142857142853,0.4999999999999997,0.12798046538351046,0.7169811320754693,Low
27.3,24.6,31.0,77.1,1011.8,1,2024,1,0.605263157894737,0.7142857142857143,0.4354838709677419,0.04962654409652398,0.867924528301877,Low
28.0,25.2,31.6,122.8,1010.6,1,2024,1,0.7894736842105262,0.8857142857142851,0.5322580645161292,0.08244757253662739,0.6415094339622653,Low
28.7,25.3,32.3,184.2,1008.5,1,2024,1,0.9736842105263154,0.914285714285714,0.6451612903225802,0.12654409652398735,0.24528301886791806,Low
28.6,25.6,32.1,160.6,1008.0,1,2024,1,0.9473684210526317,1.0,0.6129032258064518,0.10959494398161447,0.15094339622640782,Low
28.0,24.8,31.9,302.9,1009.4,1,2024,1,0.7894736842105262,0.7714285714285712,0.5806451612903223,0.21179258833668482,0.4150943396226322,Low
28.3,24.8,32.7,106.7,1008.7,1,2024,1,0.868421052631579,0.7714285714285712,0.7096774193548392,0.07088480321746625,0.28301886792453074,Low
27.7,24.6,32.0,263.9,1009.7,1,2024,1,0.7105263157894733,0.7142857142857143,0.596774193548387,0.1837833955759839,0.47169811320755123,Medium
28.2,24.6,32.1,263.9,1009.7,1,2024,1,0.8421052631578944,0.7142857142857143,0.6129032258064518,0.1837833955759839,0.47169811320755123,Medium
27.7,24.2,31.3,260.2,1009.6,1,2024,1,0.7105263157894733,0.5999999999999994,0.48387096774193555,0.1811261131858661,0.4528301886792449,Medium
27.7,24.5,31.7,324.1,1008.6,1,2024,1,0.7105263157894733,0.6857142857142853,0.5483870967741934,0.22701809824763,0.2641509433962244,Low
27.4,24.5,31.3,263.9,1009.7,1,2024,1,0.6315789473684206,0.6857142857142853,0.48387096774193555,0.1837833955759839,0.47169811320755123,Medium
25.8,23.1,30.5,640.0,1009.6,2,2000,1,0.21052631578947384,0.2857142857142857,0.35483870967741926,0.45389255960930763,0.4528301886792449,High
26.2,22.5,30.2,314.0,1009.3,2,2000,1,0.3157894736842103,0.11428571428571388,0.3064516129032256,0.2197644355070382,0.3962264150943259,Medium
26.7,23.3,32.6,230.0,1009.5,2,2000,1,0.4473684210526313,0.34285714285714264,0.6935483870967744,0.15943694340706693,0.4339622641509385,Low
26.6,23.4,32.7,362.0,1009.7,2,2000,1,0.4210526315789477,0.3714285714285706,0.7096774193548392,0.2542372881355932,0.47169811320755123,Medium
27.5,24.0,33.5,176.0,1009.6,2,2000,1,0.6578947368421051,0.5428571428571425,0.8387096774193549,0.12065498419994254,0.4528301886792449,Low
26.7,22.8,30.6,221.0,1009.9,2,2000,1,0.4473684210526313,0.1999999999999998,0.37096774193548404,0.15297328353921286,0.5094339622641424,Low
27.1,23.4,33.1,54.0,1009.7,2,2000,1,0.5526315789473687,0.3714285714285706,0.774193548387097,0.033036483769031885,0.47169811320755123,Low
26.9,23.4,32.8,162.0,1009.6,2,2000,1,0.49999999999999956,0.3714285714285706,0.7258064516129027,0.11060040218328065,0.4528301886792449,Low
26.3,23.2,32.1,459.0,1010.2,2,2000,1,0.34210526315789486,0.31428571428571367,0.6129032258064518,0.3239011778224648,0.5660377358490615,High
26.8,23.6,32.5,183.0,1009.5,2,2000,1,0.4736842105263159,0.42857142857142855,0.6774193548387096,0.12568227520827346,0.4339622641509385,Low
26.5,22.7,30.8,147.0,1008.8,2,2000,1,0.3947368421052631,0.17142857142857082,0.40322580645161293,0.09982763573685721,0.30188679245281563,Medium
26.7,23.6,31.9,164.0,1009.3,2,2000,1,0.4473684210526313,0.42857142857142855,0.5806451612903223,0.11203677104280378,0.3962264150943259,Low
26.0,23.2,31.1,280.0,1009.4,2,2001,1,0.26315789473684204,0.31428571428571367,0.4516129032258066,0.19534616489514506,0.4150943396226322,Medium
26.1,23.3,31.1,369.0,1009.0,2,2001,1,0.28947368421052666,0.34285714285714264,0.4516129032258066,0.25926457914392415,0.3396226415094283,Medium
27.0,23.4,33.1,193.0,1009.8,2,2001,1,0.5263157894736841,0.3714285714285706,0.774193548387097,0.1328641195058891,0.4905660377358361,Low
27.0,23.9,32.3,337.0,1009.7,2,2001,1,0.5263157894736841,0.5142857142857135,0.6451612903225802,0.23628267739155415,0.47169811320755123,Medium
27.6,24.2,33.5,149.0,1009.7,2,2001,1,0.6842105263157897,0.5999999999999994,0.8387096774193549,0.10126400459638034,0.47169811320755123,Low
27.0,23.5,32.9,143.0,1009.8,2,2001,1,0.5263157894736841,0.3999999999999996,0.7419354838709675,0.09695489801781097,0.4905660377358361,Low
27.4,22.9,34.2,257.0,1010.3,2,2001,1,0.6315789473684206,0.22857142857142776,0.9516129032258069,0.1788279230106291,0.5849056603773464,Low
27.6,22.9,32.4,153.0,1010.6,2,2001,1,0.6842105263157897,0.22857142857142776,0.6612903225806449,0.10413674231542659,0.6415094339622653,Low
26.8,23.6,32.0,233.0,1011.3,2,2001,1,0.4736842105263159,0.42857142857142855,0.596774193548387,0.16159149669635162,0.7735849056603669,Low
26.6,23.6,32.2,285.0,1011.3,2,2001,1,0.4210526315789477,0.42857142857142855,0.6290322580645166,0.19893708704395288,0.7735849056603669,Low
26.6,23.5,32.3,242.0,1011.3,2,2001,1,0.4210526315789477,0.3999999999999996,0.6451612903225802,0.16805515656420567,0.7735849056603669,Low
26.5,23.2,32.0,286.0,1011.6,2,2001,1,0.3947368421052631,0.31428571428571367,0.596774193548387,0.19965527147371442,0.8301886792452858,Medium
26.3,23.6,31.6,336.0,1010.8,2,2002,1,0.34210526315789486,0.42857142857142855,0.5322580645161292,0.23556449296179258,0.6792452830188566,Medium
26.1,23.2,31.7,322.0,1012.2,2,2002,1,0.28947368421052666,0.31428571428571367,0.5483870967741934,0.2255099109451307,0.9433962264151025,Medium
26.6,23.4,32.5,264.0,1010.6,2,2002,1,0.4210526315789477,0.3714285714285706,0.6774193548387096,0.18385521401896004,0.6415094339622653,Low
27.1,23.9,32.8,354.0,1009.5,2,2002,1,0.5526315789473687,0.5142857142857135,0.7258064516129027,0.2484918126975007,0.4339622641509385,Medium
27.6,24.2,33.6,176.0,1009.9,2,2002,1,0.6842105263157897,0.5999999999999994,0.8548387096774196,0.12065498419994254,0.5094339622641424,Low
27.0,23.4,32.8,186.0,1009.9,2,2002,1,0.5263157894736841,0.3714285714285706,0.7258064516129027,0.12783682849755817,0.5094339622641424,Low
27.4,23.4,33.8,58.0,1010.2,2,2002,1,0.6315789473684206,0.3714285714285706,0.8870967741935479,0.03590922148807814,0.5660377358490615,Low
26.5,22.6,32.7,250.0,1010.6,2,2002,1,0.3947368421052631,0.14285714285714285,0.7096774193548392,0.17380063200229817,0.6415094339622653,Medium
26.5,23.0,32.3,411.0,1011.4,2,2002,1,0.3947368421052631,0.25714285714285673,0.6451612903225802,0.28942832519390976,0.7924528301886732,Medium
26.0,23.1,32.2,433.0,1010.8,2,2002,1,0.26315789473684204,0.2857142857142857,0.6290322580645166,0.30522838264866414,0.6792452830188566,High
26.2,23.3,31.5,368.0,1010.5,2,2002,1,0.3157894736842103,0.34285714285714264,0.5161290322580645,0.2585463947141626,0.622641509433959,Medium
26.5,23.3,32.0,300.0,1011.1,2,2002,1,0.3947368421052631,0.34285714285714264,0.596774193548387,0.20970985349037632,0.7358490566037756,Medium
25.9,23.1,31.4,824.0,1011.5,2,2003,1,0.23684210526315747,0.2857142857142857,0.4999999999999997,0.5860384946854352,0.8113207547169795,High
26.4,23.4,31.6,327.0,1010.7,2,2003,1,0.3684210526315785,0.3714285714285706,0.5322580645161292,0.2291008330939385,0.6603773584905717,Medium
26.7,23.3,32.7,256.0,1010.9,2,2003,1,0.4473684210526313,0.34285714285714264,0.7096774193548392,0.17810973858086757,0.6981132075471629,Low
26.5,23.5,32.8,387.0,1010.0,2,2003,1,0.3947368421052631,0.3999999999999996,0.7258064516129027,0.2721918988796323,0.5283018867924488,Medium
27.8,24.0,33.2,184.0,1009.5,2,2003,1,0.736842105263158,0.5428571428571425,0.7903225806451617,0.12640045963803503,0.4339622641509385,Low
26.6,23.4,32.7,146.0,1010.1,2,2003,1,0.4210526315789477,0.3714285714285706,0.7096774193548392,0.09910945130709566,0.5471698113207552,Low
26.6,23.1,32.5,202.0,1010.5,2,2003,1,0.4210526315789477,0.2857142857142857,0.6774193548387096,0.13932777937374316,0.622641509433959,Low
27.0,23.4,33.0,129.0,1010.1,2,2003,1,0.5263157894736841,0.3714285714285706,0.7580645161290323,0.08690031600114909,0.5471698113207552,Low
26.5,22.9,32.6,253.0,1010.9,2,2003,1,0.3947368421052631,0.22857142857142776,0.6935483870967744,0.17595518529158286,0.6981132075471629,Medium
26.2,23.1,31.8,289.0,1010.8,2,2003,1,0.3157894736842103,0.2857142857142857,0.5645161290322581,0.20180982476299913,0.6792452830188566,Medium
26.2,23.1,31.8,456.0,1010.3,2,2003,1,0.3157894736842103,0.2857142857142857,0.5645161290322581,0.3217466245331801,0.5849056603773464,High
25.8,23.3,30.7,434.0,1010.7,2,2003,1,0.21052631578947384,0.34285714285714264,0.3870967741935482,0.3059465670784257,0.6603773584905717,High
25.6,23.3,30.4,823.0,1011.0,2,2004,1,0.15789473684210562,0.34285714285714264,0.33870967741935454,0.5853203102556737,0.7169811320754693,High
26.0,23.0,31.6,198.0,1011.3,2,2004,1,0.26315789473684204,0.25714285714285673,0.5322580645161292,0.1364550416546969,0.7735849056603669,Low
26.6,23.1,32.1,351.0,1010.5,2,2004,1,0.4210526315789477,0.2857142857142857,0.6129032258064518,0.24633725940821602,0.622641509433959,Medium
26.9,23.4,32.7,323.0,1010.3,2,2004,1,0.49999999999999956,0.3714285714285706,0.7096774193548392,0.22622809537489225,0.5849056603773464,Low
27.0,23.6,32.9,487.0,1009.8,2,2004,1,0.5263157894736841,0.42857142857142855,0.7419354838709675,0.34401034185578855,0.4905660377358361,High
27.6,23.4,33.5,175.0,1010.7,2,2004,1,0.6842105263157897,0.3714285714285706,0.8387096774193549,0.11993679977018097,0.6603773584905717,Low
26.1,23.1,31.5,260.0,1010.3,2,2004,1,0.28947368421052666,0.2857142857142857,0.5161290322580645,0.18098247629991382,0.5849056603773464,Low
27.3,23.3,33.1,145.0,1010.2,2,2004,1,0.605263157894737,0.34285714285714264,0.774193548387097,0.0983912668773341,0.5660377358490615,Low
25.9,22.9,31.8,329.0,1011.0,2,2004,1,0.23684210526315747,0.22857142857142776,0.5645161290322581,0.23053720195346164,0.7169811320754693,Medium
26.3,23.1,32.2,204.0,1011.2,2,2004,1,0.34210526315789486,0.2857142857142857,0.6290322580645166,0.1407641482332663,0.754716981132082,Low
26.2,23.3,32.0,616.0,1010.6,2,2004,1,0.3157894736842103,0.34285714285714264,0.596774193548387,0.4366561332950301,0.6415094339622653,High
26.0,23.3,31.4,579.0,1010.3,2,2004,1,0.26315789473684204,0.34285714285714264,0.4999999999999997,0.4100833093938523,0.5849056603773464,High
26.1,22.8,31.6,384.0,1011.4,2,2005,1,0.28947368421052666,0.1999999999999998,0.5322580645161292,0.2700373455903476,0.7924528301886732,Medium
26.2,23.5,31.3,198.0,1012.0,2,2005,1,0.3157894736842103,0.3999999999999996,0.48387096774193555,0.1364550416546969,0.9056603773584898,Low
26.5,22.6,31.0,281.0,1011.7,2,2005,1,0.3947368421052631,0.14285714285714285,0.4354838709677419,0.19606434932490663,0.8490566037735922,Medium
27.3,23.6,33.2,190.0,1010.9,2,2005,1,0.605263157894737,0.42857142857142855,0.7903225806451617,0.13070956621660443,0.6981132075471629,Low
26.8,23.6,32.1,290.0,1009.6,2,2005,1,0.4736842105263159,0.42857142857142855,0.6129032258064518,0.20252800919276068,0.4528301886792449,Medium
26.8,23.5,32.4,361.0,1009.2,2,2005,1,0.4736842105263159,0.3999999999999996,0.6612903225806449,0.25351910370583164,0.377358490566041,Medium
27.0,23.3,32.7,177.0,1010.1,2,2005,1,0.5263157894736841,0.34285714285714264,0.7096774193548392,0.1213731686297041,0.5471698113207552,Low
27.2,23.5,33.1,208.0,1010.0,2,2005,1,0.5789473684210523,0.3999999999999996,0.774193548387097,0.14363688595231255,0.5283018867924488,Low
26.9,23.4,32.6,204.0,1010.2,2,2005,1,0.49999999999999956,0.3714285714285706,0.6935483870967744,0.1407641482332663,0.5660377358490615,Low
26.4,23.4,31.9,402.0,1010.3,2,2005,1,0.3684210526315785,0.3714285714285706,0.5806451612903223,0.2829646653260557,0.5849056603773464,High
26.1,23.1,31.7,215.0,1010.2,2,2005,1,0.28947368421052666,0.2857142857142857,0.5483870967741934,0.1486641769606435,0.5660377358490615,Low
25.9,22.8,31.5,311.0,1009.5,2,2005,1,0.23684210526315747,0.1999999999999998,0.5161290322580645,0.21760988221775351,0.4339622641509385,Medium
25.9,23.2,30.9,399.0,1010.0,2,2006,1,0.23684210526315747,0.31428571428571367,0.4193548387096771,0.28081011203677103,0.5283018867924488,High
26.2,23.4,31.7,231.0,1010.2,2,2006,1,0.3157894736842103,0.3714285714285706,0.5483870967741934,0.16015512783682848,0.5660377358490615,Low
26.6,23.2,32.7,423.0,1009.8,2,2006,1,0.4210526315789477,0.31428571428571367,0.7096774193548392,0.29804653835104855,0.4905660377358361,High
26.4,23.4,32.5,337.0,1009.6,2,2006,1,0.3684210526315785,0.3714285714285706,0.6774193548387096,0.23628267739155415,0.4528301886792449,Medium
26.5,23.5,32.0,273.0,1010.3,2,2006,1,0.3947368421052631,0.3999999999999996,0.596774193548387,0.19031887388681412,0.5849056603773464,Medium
26.7,23.4,32.2,109.0,1010.0,2,2006,1,0.4473684210526313,0.3714285714285706,0.6290322580645166,0.07253662740591783,0.5283018867924488,Low
27.4,23.8,33.6,140.0,1010.1,2,2006,1,0.6315789473684206,0.4857142857142855,0.8548387096774196,0.09480034472852628,0.5471698113207552,Low
27.3,23.2,33.3,165.0,1009.8,2,2006,1,0.605263157894737,0.31428571428571367,0.8064516129032253,0.11275495547256535,0.4905660377358361,Low
26.5,23.0,32.0,228.0,1010.7,2,2006,1,0.3947368421052631,0.25714285714285673,0.596774193548387,0.1580005745475438,0.6603773584905717,Low
26.3,23.2,31.9,108.0,1011.5,2,2006,1,0.34210526315789486,0.31428571428571367,0.5806451612903223,0.07181844297615628,0.8113207547169795,Low
26.5,23.2,32.0,317.0,1010.1,2,2006,1,0.3947368421052631,0.31428571428571367,0.596774193548387,0.22191898879632288,0.5471698113207552,Medium
26.6,23.5,31.6,409.0,1009.8,2,2006,1,0.4210526315789477,0.3999999999999996,0.5322580645161292,0.2879919563343867,0.4905660377358361,High
25.9,23.5,30.6,510.0,1011.0,2,2007,1,0.23684210526315747,0.3999999999999996,0.37096774193548404,0.3605285837403045,0.7169811320754693,High
26.1,23.1,31.5,503.0,1011.3,2,2007,1,0.28947368421052666,0.2857142857142857,0.5161290322580645,0.35550129273197356,0.7735849056603669,High
26.6,23.0,32.6,340.0,1010.2,2,2007,1,0.4210526315789477,0.25714285714285673,0.6935483870967744,0.23843723068083883,0.5660377358490615,Medium
26.8,23.7,32.3,304.0,1010.2,2,2007,1,0.4736842105263159,0.4571428571428565,0.6451612903225802,0.21258259120942258,0.5660377358490615,Low
27.2,23.9,32.9,156.0,1010.1,2,2007,1,0.5789473684210523,0.5142857142857135,0.7419354838709675,0.10629129560471129,0.5471698113207552,Low
26.6,23.7,31.8,336.0,1008.6,2,2007,1,0.4210526315789477,0.4571428571428565,0.5645161290322581,0.23556449296179258,0.2641509433962244,Medium
26.5,23.2,32.5,342.0,1009.8,2,2007,1,0.3947368421052631,0.31428571428571367,0.6774193548387096,0.23987359954036194,0.4905660377358361,Medium
27.0,23.3,32.7,211.0,1009.7,2,2007,1,0.5263157894736841,0.34285714285714264,0.7096774193548392,0.14579143924159724,0.47169811320755123,Low
26.3,23.2,31.7,241.0,1009.8,2,2007,1,0.34210526315789486,0.31428571428571367,0.5483870967741934,0.16733697213444412,0.4905660377358361,Low
26.5,23.3,32.2,208.0,1009.8,2,2007,1,0.3947368421052631,0.34285714285714264,0.6290322580645166,0.14363688595231255,0.4905660377358361,Low
26.0,23.2,31.1,280.0,1010.0,2,2007,1,0.26315789473684204,0.31428571428571367,0.4516129032258066,0.19534616489514506,0.5283018867924488,Medium
26.0,23.3,30.9,514.0,1009.0,2,2007,1,0.26315789473684204,0.34285714285714264,0.4193548387096771,0.3634013214593507,0.3396226415094283,High
26.0,23.0,31.7,548.0,1010.0,2,2008,1,0.26315789473684204,0.25714285714285673,0.5483870967741934,0.3878195920712439,0.5283018867924488,High
25.4,23.1,30.1,391.0,1010.4,2,2008,1,0.10526315789473645,0.2857142857142857,0.2903225806451614,0.2750646365986785,0.6037735849056527,High
25.9,23.1,31.5,489.0,1009.8,2,2008,1,0.23684210526315747,0.2857142857142857,0.5161290322580645,0.3454467107153117,0.4905660377358361,High
26.5,23.3,32.1,314.0,1009.2,2,2008,1,0.3947368421052631,0.34285714285714264,0.6129032258064518,0.2197644355070382,0.377358490566041,Medium
27.2,23.5,33.3,178.0,1009.7,2,2008,1,0.5789473684210523,0.3999999999999996,0.8064516129032253,0.12209135305946567,0.47169811320755123,Low
26.6,23.2,32.2,194.0,1010.1,2,2008,1,0.4210526315789477,0.31428571428571367,0.6290322580645166,0.13358230393565065,0.5471698113207552,Low
26.2,23.1,31.7,235.0,1010.1,2,2008,1,0.3157894736842103,0.2857142857142857,0.5483870967741934,0.16302786555587473,0.5471698113207552,Low
26.6,23.1,32.5,337.0,1009.9,2,2008,1,0.4210526315789477,0.2857142857142857,0.6774193548387096,0.23628267739155415,0.5094339622641424,Medium
26.5,23.1,32.4,201.0,1010.2,2,2008,1,0.3947368421052631,0.2857142857142857,0.6612903225806449,0.13860959494398162,0.5660377358490615,Low
26.4,23.3,31.7,541.0,1010.5,2,2008,1,0.3684210526315785,0.34285714285714264,0.5483870967741934,0.38279230106291295,0.622641509433959,High
26.5,23.4,32.0,390.0,1009.4,2,2008,1,0.3947368421052631,0.3714285714285706,0.596774193548387,0.27434645216891695,0.4150943396226322,Medium
26.1,23.4,31.0,690.0,1009.3,2,2008,1,0.28947368421052666,0.3714285714285706,0.4354838709677419,0.48980178109738576,0.3962264150943259,High
25.1,23.2,28.9,828.0,1010.7,2,2009,1,0.02631578947368458,0.31428571428571367,0.09677419354838676,0.5889112324044814,0.6603773584905717,High
26.2,23.2,31.5,434.0,1009.8,2,2009,1,0.3157894736842103,0.31428571428571367,0.5161290322580645,0.3059465670784257,0.4905660377358361,High
26.2,22.9,32.6,458.0,1010.5,2,2009,1,0.3157894736842103,0.22857142857142776,0.6935483870967744,0.32318299339270323,0.622641509433959,High
27.0,23.5,32.7,392.0,1009.7,2,2009,1,0.5263157894736841,0.3999999999999996,0.7096774193548392,0.2757828210284401,0.47169811320755123,Medium
26.7,23.2,32.8,405.0,1009.1,2,2009,1,0.4473684210526313,0.31428571428571367,0.7258064516129027,0.2851192186153404,0.35849056603773466,Medium
27.0,23.5,32.8,151.0,1010.1,2,2009,1,0.5263157894736841,0.3999999999999996,0.7258064516129027,0.10270037345590347,0.5471698113207552,Low
26.9,23.0,32.8,154.0,1010.2,2,2009,1,0.49999999999999956,0.25714285714285673,0.7258064516129027,0.10485492674518816,0.5660377358490615,Low
26.8,23.1,33.2,202.0,1009.8,2,2009,1,0.4736842105263159,0.2857142857142857,0.7903225806451617,0.13932777937374316,0.4905660377358361,Low
27.0,23.2,32.5,190.0,1010.0,2,2009,1,0.5263157894736841,0.31428571428571367,0.6774193548387096,0.13070956621660443,0.5283018867924488,Low
26.2,23.1,32.1,276.0,1010.9,2,2009,1,0.3157894736842103,0.2857142857142857,0.6129032258064518,0.1924734271760988,0.6981132075471629,Medium
26.2,23.2,31.7,597.0,1009.4,2,2009,1,0.3157894736842103,0.31428571428571367,0.5483870967741934,0.42301062912956044,0.4150943396226322,High
26.0,23.2,31.4,362.0,1010.9,2,2009,1,0.26315789473684204,0.31428571428571367,0.4999999999999997,0.2542372881355932,0.6981132075471629,Medium
25.7,23.1,30.8,301.0,1011.7,2,2010,1,0.18421052631578924,0.2857142857142857,0.40322580645161293,0.21042803792013787,0.8490566037735922,Medium
26.8,23.7,32.3,236.0,1011.4,2,2010,1,0.4736842105263159,0.4571428571428565,0.6451612903225802,0.1637460499856363,0.7924528301886732,Low
26.7,23.7,32.3,445.0,1011.2,2,2010,1,0.4473684210526313,0.4571428571428565,0.6451612903225802,0.31384659580580293,0.754716981132082,Medium
26.9,23.7,32.9,127.0,1010.7,2,2010,1,0.49999999999999956,0.4571428571428565,0.7419354838709675,0.08546394714162596,0.6603773584905717,Low
27.4,24.1,33.0,183.0,1008.9,2,2010,1,0.6315789473684206,0.5714285714285714,0.7580645161290323,0.12568227520827346,0.32075471698112196,Low
26.8,23.5,32.3,257.0,1010.4,2,2010,1,0.4736842105263159,0.3999999999999996,0.6451612903225802,0.1788279230106291,0.6037735849056527,Low
26.2,23.1,31.5,406.0,1010.3,2,2010,1,0.3157894736842103,0.2857142857142857,0.5161290322580645,0.28583740304510197,0.5849056603773464,High
26.4,22.9,32.3,307.0,1010.3,2,2010,1,0.3684210526315785,0.22857142857142776,0.6451612903225802,0.21473714449870726,0.5849056603773464,Medium
26.1,22.9,31.8,195.0,1010.2,2,2010,1,0.28947368421052666,0.22857142857142776,0.5645161290322581,0.13430048836541222,0.5660377358490615,Low
